DESTINO,ORIGEN,UNIDAD MEDIDA,CANTIDAD,FOBDOL,FOBPES
USA,AXM,M3,84,111249,440089316
PAN,AXM,M3,10,8120,32122972
DEU,BOG,KG,294,1838,7245318
DEU,BOG,KG,195,679,2678303
DEU,BOG,KG,360,1918,7562732
DEU,BOG,KG,60,278,1094191
DEU,BOG,U,26,131,523725
DEU,BOG,U,299,1511,6042428
DEU,BOG,U,12,97,387456
DEU,BOG,U,3,21,85648
DEU,BOG,U,25453,13980,55900529
DEU,BOG,KG,8320,21815,85791181
DEU,BOG,U,2540,1495,5868005
DEU,BOG,U,40,2,7891
DEU,BOG,KG,36,15,58887
DEU,BOG,U,31,1500,5998815
DEU,BOG,U,3700,592,2324056
DEU,BOG,U,32840,5569,21866888
DEU,BOG,U,69,110274,436560253
DEU,BOG,U,1400,252,991013
DEU,BOG,U,25600,4411,17347441
DEU,BOG,U,500,1500,5974725
DEU,BOG,KG,31,2502,9965841
DEU,BOG,U,10600,1908,7629157
DEU,BOG,U,81040,14528,57782797
DEU,BOG,U,50136,13866,55148535
DEU,BOG,U,2310,372,1496031
DEU,BOG,U,11830,2096,8432246
DEU,BOG,KG,144,560,2234148
DEU,BOG,KG,1374,6064,24190636
DEU,BOG,KG,405,6055,24119328
DEU,BOG,KG,560,19389,77216693
DEU,BOG,KG,1,22500,89621313
DEU,BOG,U,11860,7616,30073660
DEU,BOG,U,216,11475,45403821
DEU,BOG,U,277,10214,40416088
DEU,BOG,U,771,14116,55855088
DEU,BOG,U,47,2640,10444699
DEU,BOG,U,110,3425,13553130
DEU,BOG,KG,147,33328,133293643
DEU,BOG,U,440,684,2734061
DEU,BOG,U,1780,12056,48204037
DEU,BOG,U,288,214,856878
DEU,BOG,U,54155,19841,78605491
DEU,BOG,U,7,383,1499610
DEU,BOG,U,1,50,195772
DEU,BOG,U,12420,2236,8845733
DEU,BOG,KG,525,5565,22162613
DEU,BOG,KG,172,1486,5980381
DEU,BOG,U,5600,1064,4119223
DEU,BOG,U,8400,1592,6163348
DEU,BOG,U,5680,966,3860961
DEU,BOG,U,17160,3256,13019149
DEU,BOG,U,75940,13993,54935836
DEU,BOG,U,13410,2426,9574007
DEU,BOG,U,99968,18204,73079992
DEU,BOG,U,17163,18415,72847609
DEU,BOG,U,19280,2668,10536126
DEU,BOG,U,51040,7528,29616256
DEU,BOG,U,3660,659,2634218
DEU,BOG,U,20020,5137,20540346
DEU,BOG,U,1800,917,3628349
DEU,BOG,C/T,84,135475,548026180
DEU,BOG,U,7100,2767,10860800
DEU,BOG,KG,1,972,3870865
DEU,BOG,KG,2160,9490,36269726
DEU,BOG,KG,6,23,88718
DEU,BOG,KG,3,2,7765
DEU,BOG,KG,36,149,587511
DEU,BOG,KG,9400,42159,163199624
DEU,BOG,U,3200,800,3192704
DEU,BOG,KG,21,112,449191
DEU,BOG,KG,108,470,1887292
DEU,BOG,KG,38,110,437837
DEU,BOG,KG,50,438,1760154
DEU,BOG,KG,35,181,726592
DEU,BOG,KG,32,207,833086
DEU,BOG,KG,50,172,687744
DEU,BOG,KG,388,2683,10766905
DEU,BOG,KG,385,2231,8923975
DEU,BOG,KG,38,119,473823
DEU,BOG,KG,29,243,971638
DEU,BOG,KG,37,164855,648305433
DEU,BOG,KG,98,11632,46526153
DEU,BOG,KG,82,4363,17453127
DEU,BOG,U,1,8487,33373925
DEU,BOG,U,465,25101,98710762
DEU,BOG,KG,2,5,19224
DEU,BOG,U,2,1971,7881721
DEU,BOG,U,12,11263,45043490
DEU,BOG,U,8460,1354,5354679
DEU,BOG,U,87120,16499,65516123
DEU,BOG,U,2,91000,353010550
DEU,BOG,U,4080,555,2195527
DEU,BOG,U,6800,925,3659212
DEU,BOG,U,15300,3825,15265116
DEU,BOG,U,24140,6035,24084961
DEU,BOG,U,4200,672,2658351
DEU,BOG,U,48160,7706,30482429
DEU,BOG,U,17700,4386,17504560
DEU,BOG,U,2400,707,2738393
DEU,BOG,U,985,6163,24194521
DEU,BOG,U,150,679,2628327
DEU,BOG,U,22900,3294,12929203
DEU,BOG,M3,2898,2648878,10476910283
DEU,BOG,KG,307,25974,103458338
DEU,BOG,U,1970685,11658,46612950
DEU,BOG,KG,322,10299,41024214
DEU,BOG,U,675500,3152,12396192
ARM,BOG,U,2000,340,1367891
ARM,BOG,U,67,158,631365
ARM,BOG,U,1214,3656,14617753
ARM,BOG,U,147,323,1290319
ARM,BOG,U,400,74,294705
ARM,BOG,U,3550,607,2428776
ARM,BOG,U,9440,2926,11678911
ARM,BOG,U,800,140,557550
ARM,BOG,U,4190,770,3093280
ARM,BOG,U,35450,5939,23789197
ARM,BOG,U,1885,401,1611698
ARM,BOG,U,250,25,98919
ARM,BOG,KG,7,20,79135
ARM,BOG,U,350,63,251906
ARM,BOG,U,350,60,237995
ARM,BOG,U,6050,993,3969911
ARM,BOG,U,4000,220,876293
ABW,BOG,U,13972,4318,17227122
ABW,BOG,U,3425,911,3603609
ABW,BOG,U,1548,435,1739752
ABW,BOG,U,258,40,158141
ABW,BOG,U,3502,587,2332124
ABW,BOG,U,516,119,474463
ABW,BOG,U,18060,4569,18270552
ABW,BOG,KG,289,2769,11071194
ABW,BOG,KG,130,1067,4221834
ABW,BOG,KG,40,103,414230
ABW,BOG,KG,80,86,344548
ABW,BOG,KG,70,206,829666
ABW,BOG,U,50,1406,5529222
ABW,BOG,U,90,2271,8952728
ABW,BOG,U,54,1218,4803399
ABW,BOG,U,159,4085,16108894
ABW,BOG,U,58,1749,6894506
ABW,BOG,U,337,9732,38374751
ABW,BOG,U,148,2788,10994469
ABW,BOG,U,36,500,1973092
ABW,BOG,U,36,629,2481743
ABW,BOG,U,2325,744,2925847
ABW,BOG,U,1296,569,2237250
ABW,BOG,U,5380,2389,9553240
ABW,BOG,U,2018,597,2388270
ABW,BOG,U,1345,448,1791213
ABW,BOG,U,336,119,477662
ABW,BOG,U,8743,2258,9027836
ABW,BOG,KG,108,358,1432986
ABW,BOG,KG,0,35,139410
ABW,BOG,KG,32,358,1369823
ABW,BOG,KG,13,93,355451
ABW,BOG,U,680,190,749964
ABW,BOG,U,1040,273,1075659
ABW,BOG,U,710,213,839865
ABW,BOG,U,360,72,283898
ABW,BOG,U,370,358,1412590
ABW,BOG,U,1718,1216,4793423
ABW,BOG,KG,198,2403,9475022
ABW,BOG,KG,40,82,322438
ABW,BOG,KG,35,79,312211
ABW,BOG,KG,84,183,722070
ABW,BOG,KG,90,183,714357
ABW,BOG,KG,70,158,615471
ABW,BOG,KG,204,444,1732285
ABW,BOG,KG,188,717,2860507
ABW,BOG,KG,3,32,127586
ABW,BOG,KG,79,416,1660850
ABW,BOG,KG,10,54,214638
ABW,BOG,KG,1571,7530,30041391
ABW,BOG,KG,30,61,245200
ABW,BOG,KG,30,68,271340
ABW,BOG,KG,84,183,732207
ABW,BOG,M3,447,345413,1356311290
BIH,BOG,U,1600,272,1087976
BIH,BOG,U,32960,9098,36378444
BIH,BOG,U,9900,1188,4750230
AGO,BOG,U,1,1608,6404935
AGO,BOG,U,40,1474,5893804
AIA,BOG,M3,2,1481,5734430
ATG,BOG,U,6,657,2601491
ATG,BOG,U,10,1791,7087823
ATG,BOG,U,259,17825,70528456
ATG,BOG,U,396,10396,41136218
ATG,BOG,U,12,1323,5233211
ATG,BOG,U,12,1309,5178766
ATG,BOG,U,210,3873,15323344
ATG,BOG,2U,276,9199,36399027
SAU,BOG,U,11,3044,12044377
SAU,BOG,U,2,736,2912175
SAU,BOG,U,7,2372,9385435
SAU,BOG,U,3,744,2943829
SAU,BOG,U,3,588,2326575
SAU,BOG,U,210,21,82224
SAU,BOG,U,5500,860,3367191
SAU,BOG,U,30001,24099,95375675
SAU,BOG,U,60,6,23493
SAU,BOG,KG,319,2526,9920736
SAU,BOG,U,2088,1421,5684310
SAU,BOG,U,70,7,27408
SAU,BOG,U,23307,18140,72069744
SAU,BOG,U,2205,1377,5392645
SAU,BOG,U,4,11208,44192140
SAU,BOG,U,4,2248,8865824
SAU,BOG,M2,53,68634,271507868
SAU,BOG,U,3,11274,43090747
SAU,BOG,U,1,50,199926
SAU,BOG,U,3750,1395,5579874
SAU,BOG,U,800,152,607986
SAU,BOG,U,1560,1475,5897867
SAU,BOG,U,500,150,599987
SAU,BOG,KG,109,1630,6519853
SAU,BOG,U,2846,10472,41705258
SAU,BOG,KG,3960,18596,71075453
SAU,BOG,KG,180,2466,9862594
SAU,BOG,U,1,4878,19427432
SAU,BOG,U,6,13693,55391359
SAU,BOG,KG,44004,220790,863959006
SAU,BOG,KG,12960,32374,128949701
SAU,BOG,KG,238,1078,4180295
SAU,BOG,KG,164,877,3400893
SAU,BOG,KG,328,716,2770827
SAU,BOG,KG,138,373,1447143
SAU,BOG,KG,180,1000,3879997
SAU,BOG,KG,398,1592,6176460
SAU,BOG,KG,44,147,560848
SAU,BOG,KG,4288,17672,70501333
SAU,BOG,KG,1577,22374,87647637
SAU,BOG,U,1276,3412,13208807
SAU,BOG,U,258,3412,13208768
SAU,BOG,U,134,3412,13208768
SAU,BOG,U,1,6000,23937300
SAU,BOG,U,111,3412,13208768
SAU,BOG,U,600,156,613484
SAU,BOG,U,3,288,1127644
SAU,BOG,U,5,1160,4541899
SAU,BOG,U,3,336,1315584
SAU,BOG,U,6,963,3770559
SAU,BOG,U,6,612,2396243
SAU,BOG,U,4,928,3633519
SAU,BOG,KG,3797,8480,33200967
ARG,BOG,U,21710,7235,28934276
ARG,BOG,U,184,368,1471452
ARG,BOG,U,20971,3054,12211450
ARG,BOG,U,3800,1000,4023210
ARG,BOG,KG,1,105,411742
ARG,BOG,KG,1,105,411742
ARG,BOG,KG,1,105,411742
ARG,BOG,KG,1,105,411742
ARG,BOG,KG,1,105,411742
ARG,BOG,KG,1,105,411742
ARG,BOG,KG,1,105,411742
ARG,BOG,U,2,3969,15806304
ARG,BOG,KG,7000,91000,363948130
ARG,BOG,KG,75,2238,8927815
ARG,BOG,U,1043,23072,89322482
ARG,BOG,U,2,15266,60388803
ARG,BOG,U,600,48993,189675073
ARG,BOG,U,400,92,367863
ARG,BOG,U,900,54,215920
ARG,BOG,KG,623,5700,23057754
ARG,BOG,KG,9,89,358285
ARG,BOG,U,1,2487,9761506
ARG,BOG,KG,9,3545,13940088
ARG,BOG,KG,9,2051,8064916
ARG,BOG,U,591,490,1930981
ARG,BOG,KG,1,4,17077
ARG,BOG,U,1,146,576566
ARG,BOG,U,1,597,2355620
ARG,BOG,U,8,206,810279
ARG,BOG,U,3,1572,6208763
ARG,BOG,U,7,1584,6253737
ARG,BOG,U,4,598,2349024
ARG,BOG,U,3,963,3729949
ARG,BOG,U,1,11541,45962033
ARG,BOG,U,237,923,3692157
ARG,BOG,M3,2155,1844781,7224103382
AUS,BOG,U,137680,23242,91240901
AUS,BOG,U,11680,3270,13039787
AUS,BOG,U,5200,728,2857961
AUS,BOG,U,9450,5202,20594989
AUS,BOG,U,3965,2657,10580308
AUS,BOG,U,3,799,3054582
AUS,BOG,U,440,79,310842
AUS,BOG,U,1800,378,1483941
AUS,BOG,U,126304,8484,33793443
AUS,BOG,U,12100,4114,16551486
AUS,BOG,U,577600,107499,430157783
AUS,BOG,U,4858,6431,25438998
AUS,BOG,U,65120,11695,45992427
AUS,BOG,U,4020,724,2862475
AUS,BOG,U,300,94,378228
AUS,BOG,U,632,12954,52401133
AUS,BOG,U,1,102,412208
AUS,BOG,U,445,6246,25265190
AUS,BOG,U,1,1461,5843542
AUS,BOG,U,5320,958,3814264
AUS,BOG,U,12,750,2993160
AUS,BOG,U,800,144,566293
AUS,BOG,U,31100,5586,21967448
AUS,BOG,U,56150,14827,59058165
AUS,BOG,U,340000,69560,277067914
AUS,BOG,U,5,5,19993
AUS,BOG,U,270,378,1511437
AUS,BOG,U,46,19,75972
AUS,BOG,KG,11,5016,19726147
AUS,BOG,U,3650,1076,4301903
AUS,BOG,U,31800,6746,26981393
AUS,BOG,U,252980,49729,198799227
AUS,BOG,KG,175,918,3552055
AUS,BOG,U,31,26522,103845465
AUS,BOG,U,48,7222,28476563
AUS,BOG,U,5,552,2176553
AUS,BOG,U,8,860,3391794
AUS,BOG,U,23,2539,10012142
AUS,BOG,KG,78,697,2820327
AUS,BOG,U,22260,3339,13211622
AUS,BOG,U,28250,6808,26959594
AUS,BOG,U,440,568,2245357
AUS,BOG,U,420,695,2753316
AUS,BOG,U,750,1328,5251431
AUS,BOG,U,75,269,1065121
AUS,BOG,U,19800,2844,11297557
AUS,BOG,U,1800,378,1495323
AUS,BOG,U,45,90,357809
AUS,BOG,KG,61,684,2705822
AUS,BOG,U,360,61,242100
AUS,BOG,U,7150,1287,5091218
AUS,BOG,U,43500,14495,57735759
AUS,BOG,U,319070,72546,288957086
AUS,BOG,U,110846,40765,159073954
AUS,BOG,U,26500,5468,21861853
AUS,BOG,U,63500,12575,50079938
AUS,BOG,U,2448,6289,24732845
AUS,BOG,KG,961,6418,25392507
AUS,BOG,U,24075,5290,20642338
AUS,BOG,U,26850,5997,23883053
AUS,BOG,U,2600,840,3345300
AUS,BOG,U,800,200,798176
AUS,BOG,U,300,75,299316
AUS,BOG,U,28660,6893,27065102
AUS,BOG,KG,131,8372,33400393
AUS,BOG,U,4000,138,551874
AUS,BOG,U,168,913,3512119
AUS,BOG,U,422,11356,44006500
AUS,BOG,U,25,164,652134
AUS,BOG,U,303,3187,12509041
AUS,BOG,KG,277,329,1312366
AUS,BOG,U,1489,42292,166689269
AUS,BOG,U,22,301,1199937
AUS,BOG,U,673,13947,55071854
AUS,BOG,U,4147,54352,215108573
AUS,BOG,U,310,4727,18589353
AUS,BOG,U,110,626,2495464
AUS,BOG,U,120,993,3960825
AUS,BOG,U,273,2988,11922611
AUT,BOG,KG,324,751,2992052
AUT,BOG,KG,56,209,831148
AUT,BOG,U,7520,1278,4949262
AUT,BOG,U,24480,4182,16191178
AUT,BOG,U,16000,2603,10302147
AUT,BOG,U,63200,10794,42766885
AZE,BOG,U,6,504,2015249
AZE,BOG,U,7,2064,8252925
AZE,BOG,U,1,368,1471452
AZE,BOG,U,2,736,2942903
AZE,BOG,U,2,496,1983261
AZE,BOG,U,2,496,1983261
AZE,BOG,U,2,392,1567416
AZE,BOG,U,2,256,1023619
AZE,BOG,U,2,208,831690
AZE,BOG,U,5080,3509,13881455
AZE,BOG,U,900,636,2543052
AZE,BOG,U,1776,1587,6280328
AZE,BOG,U,2532,2217,8866256
AZE,BOG,U,600,204,815982
AZE,BOG,U,6800,1008,4031909
AZE,BOG,U,52300,8019,32075278
AZE,BOG,U,7200,1005,4004818
AZE,BOG,U,50900,7356,29300529
BHS,BOG,U,775,202,806886
BHS,BOG,U,2,366,1447383
BHS,BOG,U,222,4498,17797467
BHS,BOG,2U,36,1220,4825981
BHS,BOG,U,24,1340,5335754
BHS,BOG,U,12,351,1398335
BHS,BOG,2U,51,1335,5317354
BHS,BOG,U,80,5164,20307423
BHS,BOG,U,32,1120,4404501
BHR,BOG,U,800,256,1012931
BHR,BOG,U,732,402,1589668
BHR,BOG,U,180,65,256398
BHR,BOG,KG,30,432,1709320
BHR,BOG,U,3312,2171,8680763
BHR,BOG,U,3605,2105,8397604
BHR,BOG,U,240,67,268098
BHR,BOG,KG,27,73,289854
BHR,BOG,KG,8,39,154387
BHR,BOG,KG,103,256,1020762
BHR,BOG,KG,4,22,87191
BHR,BOG,U,250,45,179530
BHR,BOG,U,11000,1320,5266206
BHR,BOG,U,108,108,428708
BHR,BOG,U,2930,900,3586392
BHR,BOG,U,14125,3531,13826362
BHR,BOG,U,13045,2692,10763323
BHR,BOG,U,250,25,98576
BHR,BOG,U,180,18,70975
BHR,BOG,U,6696,4350,17152575
BHR,BOG,U,407,1504,5931066
BHR,BOG,KG,28,212,835922
BRB,BOG,U,1,0,39
BRB,BOG,U,4,517,2047069
BRB,BOG,U,16,2889,11486898
BRB,BOG,U,448,32266,128355689
BRB,BOG,U,3889,61076,243153546
BRB,BOG,U,10,915,3634924
BRB,BOG,U,12,1416,5626209
BRB,BOG,U,3511,47030,187326708
BRB,BOG,M3,1,1018,3941949
BEL,BOG,KG,544,15917,62321860
BEL,BOG,KG,88,2659,10589842
BEL,BOG,KG,364,2458,9832579
BEL,BOG,KG,320,956,3823914
BEL,BOG,KG,360,1080,4319903
BEL,BOG,KG,433,3533,14131042
BEL,BOG,KG,11880,16368,64654664
BEL,BOG,U,16350,2971,11663463
BEL,BOG,KG,656,5576,21438661
BEL,BOG,KG,240,2040,7843412
BEL,BOG,KG,42,65102,260372492
BEL,BOG,C/T,58,5440,21668336
BEL,BOG,U,2415,150,599987
BEL,BOG,KG,163,6673,25654956
BEL,BOG,KG,1323,7173,27578015
BEL,BOG,U,162300,52501,211222548
BEL,BOG,KG,1200,15708,62823046
BEL,BOG,U,86895,17038,66961003
BLZ,BOG,KG,2,216,845733
BLZ,BOG,KG,930,19784,77635944
BLZ,BOG,KG,10,310,1213783
BMU,BOG,U,20,785,3099525
BMU,BOG,U,42,2383,9410003
BMU,BOG,U,100,626,2471549
BMU,BOG,U,49,2808,11087105
BMU,BOG,U,169,3366,13292405
BMU,BOG,U,2,2,7107
BLR,BOG,U,3384,3371,13336260
BLR,BOG,U,26270,26325,104161232
BLR,BOG,U,69500,23706,94821986
BLR,BOG,U,7400,1417,5667872
BLR,BOG,U,38550,7553,30213280
BLR,BOG,U,7700,2834,11286256
BLR,BOG,U,3000,570,2270395
BLR,BOG,U,640,235,936837
BLR,BOG,U,9600,3295,13177703
BLR,BOG,U,12800,2432,9727781
BLR,BOG,U,53250,17739,70954443
BLR,BOG,U,85150,16343,65368529
BLR,BOG,U,8000,1440,5662930
BLR,BOG,U,53200,9300,36573048
BLR,BOG,U,1024,3226,12897594
BLR,BOG,U,80,184,735726
BLR,BOG,U,11250,1463,5849868
BLR,BOG,U,8875,2537,10145739
BLR,BOG,U,2400,335,1338701
BLR,BOG,U,1200,163,645743
BLR,BOG,U,10800,1469,5811689
BLR,BOG,U,140,38,147425
BLR,BOG,U,314,474,1836809
BLR,BOG,U,655,345,1337509
BOL,BOG,U,706,17528,69208588
BOL,BOG,U,121,5555,21933232
BOL,BOG,U,80,585,2308711
BOL,BOG,U,3,41,166259
BOL,BOG,U,14,95,383406
BOL,BOG,U,639,2347,9495992
BOL,BOG,U,985,3650,14765255
BOL,BOG,U,835,10996,44481320
BOL,BOG,U,13,45,181428
BOL,BOG,U,95,377,1525695
BOL,BOG,U,31,402,1627716
BOL,BOG,U,70,292,1180800
BOL,BOG,U,80000,2328,8950718
BOL,BOG,U,200,31000,121378330
BOL,BOG,U,32,207,838817
BOL,BOG,U,273,944,3818647
BOL,BOG,U,14,59,240407
BOL,BOG,KG,28,2009,7724223
BOL,BOG,U,4,10729,42010293
BOL,BOG,M2,435,951,3769044
BOL,BOG,M2,5601,12603,50154189
BOL,BOG,M2,494,1234,4872182
BOL,BOG,M2,395,741,2945285
BOL,BOG,M2,27,60,236281
BOL,BOG,M2,161,307,1212138
BOL,BOG,M2,400,763,3029381
BOL,BOG,M2,184,336,1327381
BOL,BOG,M2,74,161,639423
BOL,BOG,M2,78,184,724557
BOL,BOG,KG,6,84,335979
BOL,BOG,KG,126,1259,5014621
BOL,BOG,KG,18,201,799640
BOL,BOG,KG,94,9606,38860204
BOL,BOG,KG,1003,3662,14337052
BOL,BOG,KG,636,51348,206100053
BOL,BOG,KG,384,28678,115121381
BOL,BOG,U,38400,2843,11246725
BOL,BOG,KG,383,8713,35245840
BOL,BOG,KG,1150,72025,287788938
BOL,BOG,KG,33,2533,9960307
BOL,BOG,KG,40,22000,87799360
BOL,BOG,KG,275,27200,109671316
BOL,BOG,KG,114,2810,11165181
BOL,BOG,KG,2715,100936,401167253
BOL,BOG,KG,1615,57714,228690124
BOL,BOG,KG,55,1321,5273708
BOL,BOG,KG,58,4402,17312048
BOL,BOG,KG,44,3352,13182042
BOL,BOG,KG,3461,153237,608459777
BOL,BOG,KG,74,674,2684324
BOL,BOG,KG,1489,10860,43255097
BOL,BOG,KG,6,236,925608
BOL,BOG,U,104,3680,14657992
BOL,BOG,KG,458,7665,30322334
BOL,BOG,U,36,270,1054086
BOL,BOG,U,25,146,582783
BOL,BOG,U,29,128,503387
BOL,BOG,U,243,1679,6617397
BOL,BOG,U,49,308,1232435
BOL,BOG,U,166,999,3859476
BOL,BOG,U,342,1189,4663798
BOL,BOG,U,214,915,3571236
BOL,BOG,U,638,1608,6333170
BOL,BOG,U,103,322,1289545
BOL,BOG,U,125,390,1558387
BOL,BOG,U,80,230,911295
BOL,BOG,U,1587,3779,14976846
BOL,BOG,U,449,1560,6208747
BOL,BOG,U,249,775,3078565
BOL,BOG,U,7,65,259183
BOL,BOG,U,23,239,920563
BOL,BOG,U,10,43,171536
BOL,BOG,U,73,337,1346218
BOL,BOG,U,69,333,1326325
BOL,BOG,U,248,2188,8509241
BOL,BOG,U,92,317,1239109
BOL,BOG,U,6,34,129647
BOL,BOG,U,16,99,391080
BOL,BOG,U,402,1598,6219736
BOL,BOG,U,33,221,850434
BOL,BOG,U,84,364,1406427
BOL,BOG,U,142,456,1823580
BOL,BOG,KG,54,4708,18692639
BOL,BOG,U,24,566,2217230
BOL,BOG,U,4,3823,14969942
BOL,BOG,U,8,950,3720207
BOL,BOG,M2,7,16,62735
BOL,BOG,M2,5,12,48873
BOL,BOG,KG,107,16588,67102150
BOL,BOG,KG,112,5676,22460073
BOL,BOG,KG,109,11032,44627919
BOL,BOG,KG,125,5328,21316543
BOL,BOG,KG,13,6446,26074194
BOL,BOG,KG,546,12519,50364635
BOL,BOG,KG,7,607,2428294
BOL,BOG,U,6,46,182374
BOL,BOG,U,82,556,2221683
BOL,BOG,U,15,94,376746
BOL,BOG,U,7,19,77669
BOL,BOG,U,30,148,591516
BOL,BOG,U,14,72,287799
BOL,BOG,U,143,401,1603092
BOL,BOG,U,227,482,1927365
BOL,BOG,U,5,52,207970
BOL,BOG,U,20,180,719697
BOL,BOG,U,6,16,64791
BOL,BOG,U,5,36,141980
BOL,BOG,U,58,535,2141055
BOL,BOG,KG,14,364,1464448
BOL,BOG,U,33680,3180,12719067
BOL,BOG,KG,206,11580,46124638
BOL,BOG,U,314,14072,56051046
BOL,BOG,U,34,258,1045285
BOL,BOG,U,97,648,2621141
BOL,BOG,U,16,100,406464
BOL,BOG,U,90,418,1691792
BOL,BOG,U,22,108,438745
BOL,BOG,U,59,322,1302399
BOL,BOG,U,13,55,221921
BOL,BOG,U,222,480,1942515
BOL,BOG,U,21,34,138468
BOL,BOG,U,16,73,293845
BOL,BOG,U,81,236,954025
BOL,BOG,U,13,29,116502
BOL,BOG,U,634,1349,5457366
BOL,BOG,U,198,848,3430063
BOL,BOG,U,253,792,3204097
BOL,BOG,U,9,94,378633
BOL,BOG,U,93,458,1853641
BOL,BOG,U,6,22,90532
BOL,BOG,U,66,635,2567906
BOL,BOG,U,4,24,96276
BOL,BOG,U,36,170,689467
BOL,BOG,U,65,270,1091198
BOL,BOG,KG,19,1591,6434772
BOL,BOG,U,4,4638,18473372
BOL,BOG,U,1,1848,7361372
BOL,BOG,KG,130,1434,5479291
BOL,BOG,KG,92,651,2488155
BOL,BOG,KG,2,25,96316
BOL,BOG,U,36,3339,12926772
BOL,BOG,U,233,11784,45619231
BOL,BOG,U,130,1755,6794395
BOL,BOG,U,838,4014,15987209
BOL,BOG,U,174,411,1638269
BOL,BOG,U,559,1536,6127350
BOL,BOG,2U,1356,8520,32986612
BOL,BOG,U,729,5365,21404295
BOL,BOG,U,12,87,336352
BOL,BOG,U,17,124,480834
BOL,BOG,U,1,15185,58789014
BOL,BOG,U,440,2140,8449165
BOL,BOG,KG,1233,10161,40184315
BOL,BOG,KG,67,2285,9025853
BOL,BOG,KG,7,188,742543
BOL,BOG,KG,334,4455,17593784
BOL,BOG,KG,110,347,1373482
BOL,BOG,KG,246,1029,4070007
BOL,BOG,KG,25,490,1946827
BOL,BOG,KG,264,5673,22447405
BOL,BOG,KG,23,485,1920136
BOL,BOG,KG,27,569,2250130
BOL,BOG,KG,1586,33354,131960191
BOL,BOG,KG,194,362,1428108
BOL,BOG,KG,9,45,177171
BOL,BOG,KG,68,1418,5608945
BOL,BOG,KG,262,15668,61993408
BOL,BOG,KG,276,13540,53574689
BOL,BOG,KG,10,95,373177
BOL,BOG,KG,1,27,107545
BOL,BOG,KG,10,361,1428232
BOL,BOG,KG,888,116867,462415225
BOL,BOG,KG,319,7057,27632286
BOL,BOG,KG,32,1120,4431571
BOL,BOG,KG,367,5276,20848567
BOL,BOG,KG,292,6095,24115186
BOL,BOG,KG,1,36,143016
BOL,BOG,KG,117,2440,9653307
BOL,BOG,KG,16,1522,6014571
BOL,BOG,KG,2,36,142345
BOL,BOG,KG,5,278,1095917
BOL,BOG,KG,58,2073,8025709
BOL,BOG,KG,33,405,1600106
BOL,BOG,KG,518,3851,14718715
BOL,BOG,U,25,2450,9910789
BOL,BOG,U,20,15638,63259150
BOL,BOG,U,21,2163,8749811
BOL,BOG,U,1207,9358,37276190
BOL,BOG,KG,300,41661,159230425
BOL,BOG,U,322,6133,24181814
BOL,BOG,U,166,2867,11305456
BOL,BOG,U,9,178,703634
BOL,BOG,U,168,7077,27905691
BOL,BOG,U,28,432,1702127
BOL,BOG,U,1,2410,9502190
BOL,BOG,U,100,2272,8958564
BOL,BOG,U,8,341,1342838
BOL,BOG,M3,681,521853,2047628551
BOL,BOG,U,132,2748,10759602
BOL,BOG,U,20,354,1386062
BOL,BOG,U,242,8712,34111226
BOL,BUN,KG,11230,92531,366032996
BOL,BUN,KG,210,8972,35481176
BOL,BUN,KG,779,19356,76320382
BOL,BUN,KG,15,390,1543335
BOL,BUN,KG,3244,20564,81260218
BOL,BUN,KG,56,200,787864
BOL,BUN,KG,463,1600,6265510
BOL,BUN,KG,155,886,3489929
BOL,BUN,KG,299,12018,47329465
BOL,BUN,KG,41,1029,4034470
BOL,BUN,KG,18,470,1880198
BOL,BUN,KG,4409,22325,88024948
BOL,BUN,KG,637,1887,7416984
BOL,BUN,KG,661,8612,33804060
BOL,BUN,KG,1322,5180,20656637
BOL,BUN,KG,49,572,2283440
BOL,BUN,KG,11,264,1035240
BOL,BUN,KG,4,336,1323534
BOL,BUN,KG,3,86,339626
BOL,BUN,KG,20,158,631746
BOL,BUN,U,50,59,234280
BRA,BOG,KG,205,1142,4483229
BRA,BOG,U,182500,7858,30894755
BRA,BOG,KG,31,63418,252563181
BRA,BOG,U,38725,14824,59638053
BRA,BOG,U,8100,963,3874351
BRA,BOG,U,21675,7646,29221483
BRA,BOG,U,41700,1460,5813407
BRA,BOG,U,4300,1272,5054709
BRA,BOG,U,31680,3168,12643108
BRA,BOG,KG,5496,23762,92508140
BRA,BOG,KG,474,158400,621841968
BRA,BOG,U,26100,4327,16942849
BRA,BOG,KG,20,1992,7932264
BRA,BOG,KG,2088,8248,32626516
BRA,BOG,KG,78,213,843394
BRA,BOG,KG,2400,10311,40790661
BRA,BOG,KG,3518,10851,42926045
BRA,BOG,U,34,1500,5965793
BRA,BOG,M2,1882,9598,38229039
BRA,BOG,U,361000,40853,164360198
BRA,BOG,KG,584,24628,95346071
BRA,BOG,KG,2066,87128,337311696
BRA,BOG,KG,68,2510,9650166
BRA,BOG,KG,120,3120,12345091
BRA,BOG,U,7,37503,149990623
BRA,BOG,M2,1536,5963,23545420
BRA,BOG,U,2,160,638328
BRA,BOG,U,28935,20541,81804254
BRA,BOG,KG,1,33,130900
BRA,BOG,KG,60,2592,10363058
BRA,BOG,KG,4,1546,6115790
BRA,BOG,KG,14,417,1646541
BRA,BOG,U,53,1359,5377188
BRA,BOG,U,7000,1249,4996058
BRA,BOG,KG,13,385,1522935
