DESTINO,ORIGEN,UNIDAD MEDIDA,CANTIDAD,FOBDOL,FOBPES
USA,AXM,M3,110,108083,457256555
PAN,AXM,M3,22,18547,78465124
DEU,BOG,KG,576,4476,18142684
DEU,BOG,KG,84,525,2221070
DEU,BOG,KG,30,114,482290
DEU,BOG,KG,90,314,1326296
DEU,BOG,KG,5,31,129880
DEU,BOG,KG,144,768,3249108
DEU,BOG,KG,8,37,156533
DEU,BOG,KG,32,33556,142239359
DEU,BOG,U,20,3280,13876401
DEU,BOG,U,50,7741,32750844
DEU,BOG,U,18,6624,28023561
DEU,BOG,U,25,6200,26229781
DEU,BOG,U,30,4920,20814601
DEU,BOG,U,35,6860,29021985
DEU,BOG,U,20,2560,10830362
DEU,BOG,KG,1031,107926,456245758
DEU,BOG,U,2,11612,48933125
DEU,BOG,U,8960,1613,6823128
DEU,BOG,U,140,200772,846571857
DEU,BOG,U,4900,882,3715425
DEU,BOG,U,14400,2592,10918800
DEU,BOG,U,10555,1892,8006464
DEU,BOG,U,37203,6639,28097488
DEU,BOG,U,58832,15774,66022338
DEU,BOG,U,2825,452,1912236
DEU,BOG,U,23620,4263,17894160
DEU,BOG,KG,9,18,76538
DEU,BOG,KG,50,144,614427
DEU,BOG,KG,78,195,829158
DEU,BOG,KG,20,75,318907
DEU,BOG,KG,271,1030,4381779
DEU,BOG,KG,99,367,1561367
DEU,BOG,KG,81,277,1177404
DEU,BOG,KG,196,1008,4286107
DEU,BOG,KG,1771,7254,30844661
DEU,BOG,KG,29,164,697343
DEU,BOG,KG,32,122,516629
DEU,BOG,KG,140,3177,13465131
DEU,BOG,KG,30,45145,190572836
DEU,BOG,C/T,285,98500,417526725
DEU,BOG,KG,0,61500,260689275
DEU,BOG,U,106196,28408,119702135
DEU,BOG,M2,10,620,2554414
DEU,BOG,U,270,9614,39617207
DEU,BOG,U,12,354,1456804
DEU,BOG,U,1,61,250534
DEU,BOG,U,32,150,637350
DEU,BOG,U,3,120,494474
DEU,BOG,U,1,3710,16274509
DEU,BOG,U,31,2410,10154151
DEU,BOG,U,4,328,1381592
DEU,BOG,U,27,3172,13366797
DEU,BOG,U,8,3407,13811566
DEU,BOG,U,24,1520,6377093
DEU,BOG,U,2,100,405376
DEU,BOG,U,2,5500,22662503
DEU,BOG,U,37600,6812,28848854
DEU,BOG,U,11520,2074,8735040
DEU,BOG,U,63680,11504,48459926
DEU,BOG,U,4400,836,3552164
DEU,BOG,U,8800,1672,7104328
DEU,BOG,U,5476,931,3921500
DEU,BOG,U,16438,3464,14591258
DEU,BOG,U,2802,3966,16778345
DEU,BOG,U,1,2402,9948709
DEU,BOG,U,1,362,1499115
DEU,BOG,U,1,2682,11107108
DEU,BOG,KG,50,434,1846499
DEU,BOG,KG,300,684,2908926
DEU,BOG,U,24480,4892,20786108
DEU,BOG,U,2250,672,2842970
DEU,BOG,U,26256,28492,120021960
DEU,BOG,U,23220,3200,13508872
DEU,BOG,U,70780,10801,45620438
DEU,BOG,U,1800,924,3918817
DEU,BOG,KG,1550,10123,42949605
DEU,BOG,KG,0,55000,222956800
DEU,BOG,U,2714,3215,14101533
DEU,BOG,C/T,125,9440,39906562
DEU,BOG,U,7100,1278,5383575
DEU,BOG,U,41367,7450,31383378
DEU,BOG,U,1,640,2717703
DEU,BOG,KG,246,2082,8649214
DEU,BOG,KG,7537,41130,174343900
DEU,BOG,KG,1300,7800,33063030
DEU,BOG,KG,2,1,4239
DEU,BOG,KG,180,477,2021931
DEU,BOG,KG,3420,18184,77078401
DEU,BOG,U,4800,624,2639901
DEU,BOG,KG,20,85,360152
DEU,BOG,KG,25,113,481099
DEU,BOG,KG,130,489,2080933
DEU,BOG,KG,26,113,480274
DEU,BOG,KG,10,4,16928
DEU,BOG,KG,13,158,670597
DEU,BOG,KG,216,809,3514385
DEU,BOG,KG,70,330,1419721
DEU,BOG,KG,1125,5885,25281881
DEU,BOG,KG,17,86,367381
DEU,BOG,U,1000,122,514645
DEU,BOG,U,319,5783,24295641
DEU,BOG,U,253671,1388,5812030
DEU,BOG,U,2040,277,1169124
DEU,BOG,U,2380,324,1363978
DEU,BOG,U,40200,6518,27682160
DEU,BOG,U,230280,36884,156569128
DEU,BOG,U,180,27,118440
DEU,BOG,U,4760,619,2617901
DEU,BOG,U,2380,309,1308951
DEU,BOG,U,13320,2131,9009414
DEU,BOG,U,91980,13691,57890366
DEU,BOG,U,8160,2448,10245904
DEU,BOG,U,8,8800,37301880
DEU,BOG,U,2,2200,9325470
DEU,BOG,KG,4857,39695,167215188
DEU,BOG,U,834,8,35295
DEU,BOG,U,32845,4646,18835796
DEU,BOG,M3,3381,2458784,10373020843
DEU,BOG,KG,560,19753,83595034
DEU,BOG,KG,2162,63864,280149128
DEU,BOG,KG,300,883,3638920
ARM,BOG,U,60,0,494
ARM,BOG,U,448,1469,6443126
ARM,BOG,U,800,148,601003
ARM,BOG,U,1540,246,1080873
ARM,BOG,U,37690,5654,24799982
ARM,BOG,U,10560,3270,14256982
ARM,BOG,U,700,126,534095
ABW,BOG,U,2864,978,4289539
ABW,BOG,U,2532,866,3799900
ABW,BOG,U,1593,465,2037867
ABW,BOG,U,25,388,1699831
ABW,BOG,U,156,107,470864
ABW,BOG,KG,161,651,2856812
ABW,BOG,U,4325,1384,5855164
ABW,BOG,U,3340,1564,6614559
ABW,BOG,KG,169,931,3939544
ABW,BOG,U,13566,5148,21823550
ABW,BOG,U,564,214,907326
ABW,BOG,U,377,143,606495
ABW,BOG,U,1317,500,2118662
ABW,BOG,U,752,285,1209768
ABW,BOG,U,376,143,604884
ABW,BOG,U,29025,11015,46692289
ABW,BOG,KG,91,644,2728336
ABW,BOG,KG,30,88,361378
ABW,BOG,KG,120,314,1293545
ABW,BOG,U,24,388,1636464
ABW,BOG,U,344,5766,24341041
ABW,BOG,U,75,2378,10038465
ABW,BOG,U,347,7476,31559956
ABW,BOG,U,41,205,858337
ABW,BOG,U,8,18,75985
ABW,BOG,U,4591,1391,6100309
ABW,BOG,U,200,61,265744
ABW,BOG,U,998,302,1326087
ABW,BOG,U,798,242,1060343
ABW,BOG,U,600,182,797232
ABW,BOG,U,200,61,265744
ABW,BOG,U,7985,2419,10610278
ABW,BOG,KG,72,363,1591831
ABW,BOG,KG,225,3300,13598046
ABW,BOG,U,86,1444,5950999
ABW,BOG,U,21,351,1445472
ABW,BOG,U,113,3389,13963916
ABW,BOG,U,241,5254,21651509
ABW,BOG,U,60,1683,6933355
ABW,BOG,U,228,4975,20501444
ABW,BOG,U,12,55,225233
ABW,BOG,KG,52,582,2468706
ABW,BOG,KG,29,231,977860
ABW,BOG,KG,42,2394,10022195
ABW,BOG,KG,37,1954,8179743
ABW,BOG,KG,311,6636,27783324
ABW,BOG,KG,144,6164,25810404
ABW,BOG,KG,17,1099,4602361
ABW,BOG,2U,325,15457,63692423
ABW,BOG,2U,21,567,2336392
ABW,BOG,U,4725,1542,6687717
ABW,BOG,U,250,35,146545
ABW,BOG,U,1750,242,1045087
ABW,BOG,U,2630,658,2824402
ABW,BOG,U,1660,498,2147191
ABW,BOG,U,500,316,1376906
ABW,BOG,U,5437,2690,11577033
ABW,BOG,KG,188,2514,10734050
ABW,BOG,KG,60,123,517399
ABW,BOG,KG,55,125,525195
ABW,BOG,KG,168,367,1546172
ABW,BOG,KG,60,123,526944
ABW,BOG,KG,55,125,535375
ABW,BOG,KG,168,367,1577244
ABW,BOG,M3,389,348102,1508545745
ABW,BOG,KG,474,3793,16032757
BIH,BOG,KG,5,40,168559
BIH,BOG,U,31755,8892,37534489
BIH,BOG,U,9000,1080,4559101
AGO,BOG,U,3,12300,52262615
AGO,BOG,U,30,355,1507843
AGO,BOG,KG,10,300,1273213
AGO,BOG,KG,24,1455,6183230
AGO,BOG,KG,3,566,2403659
SAU,BOG,U,920,767,3241563
SAU,BOG,U,8772,5875,24801764
SAU,BOG,U,11948,9419,40272654
SAU,BOG,KG,10,138,601597
SAU,BOG,U,962,366,1593622
SAU,BOG,KG,30,121,512750
SAU,BOG,KG,20,118,500058
SAU,BOG,KG,28,128,541941
SAU,BOG,KG,16,67,284297
SAU,BOG,KG,14,50,213223
SAU,BOG,KG,45,139,586997
SAU,BOG,KG,25,148,628246
SAU,BOG,KG,15,78,332103
SAU,BOG,KG,20,90,380755
SAU,BOG,U,17,9267,37566194
SAU,BOG,U,6,1711,6935983
SAU,BOG,U,3,891,3611900
SAU,BOG,U,16,20146,84895019
SAU,BOG,U,6,51445,216785832
SAU,BOG,U,12900,4093,16950873
SAU,BOG,U,800,152,629497
SAU,BOG,U,210,2,8697
SAU,BOG,U,540,173,715639
SAU,BOG,U,610,684,2834809
SAU,BOG,U,700,219,906973
SAU,BOG,KG,469,2582,10693172
SAU,BOG,KG,5040,46176,194586301
SAU,BOG,KG,8400,76961,324950816
SAU,BOG,KG,4219,14840,65099789
SAU,BOG,KG,720,10320,42739558
SAU,BOG,KG,130,1096,4688905
SAU,BOG,KG,260,1508,6466504
SAU,BOG,KG,134,617,2647692
SAU,BOG,KG,73,483,2084242
SAU,BOG,KG,154,1153,4963867
SAU,BOG,KG,13,113,478615
SAU,BOG,KG,20,180,756275
SAU,BOG,U,2,120,508026
SAU,BOG,U,8,1,2882
SAU,BOG,KG,0,7,30774
SAU,BOG,KG,0,1863,7897656
SAU,BOG,U,4,1777,7551947
SAU,BOG,U,1,424,1798629
DZA,BOG,U,17,750,3166042
DZA,BOG,KG,2943,19756,83741534
ARG,BOG,KG,50,1909,8045775
ARG,BOG,U,61,38950,165498550
ARG,BOG,U,2,3250,13809250
ARG,BOG,U,31460,3146,13313778
ARG,BOG,U,95950,26446,115290872
ARG,BOG,U,51702,10376,43708900
ARG,BOG,KG,64,1010,4196489
ARG,BOG,U,13273,2363,9784294
ARG,BOG,U,3200,5845,24284793
ARG,BOG,KG,2751,84190,356249793
ARG,BOG,KG,1514,14171,59953243
ARG,BOG,U,300,2937,12449926
ARG,BOG,U,1200,7668,31138444
ARG,BOG,U,2,3733,15159728
ARG,BOG,KG,2507,23472,99298763
ARG,BOG,KG,78,1880,8246921
ARG,BOG,U,7,685,2823778
ARG,BOG,KG,20,146,617177
ARG,BOG,KG,0,33,138271
ARG,BOG,KG,0,74,313039
ARG,BOG,KG,5,43,182482
ARG,BOG,KG,0,850,3603022
ARG,BOG,KG,3,36,152599
ARG,BOG,U,8,734,3111952
ARG,BOG,U,1,45,188883
ARG,BOG,KG,0,1297,5497788
ARG,BOG,KG,0,28,120638
ARG,BOG,U,1,143,606156
ARG,BOG,U,10,32,136067
ARG,BOG,U,4,35,147682
ARG,BOG,U,10,11,45780
ARG,BOG,U,3,74,310915
ARG,BOG,U,1300,78,331663
ARG,BOG,KG,2,172,732465
ARG,BOG,U,72,62,261759
ARG,BOG,U,12,2971,12438099
ARG,BOG,U,17075,2237,9293894
ARG,BOG,U,760,471,1957808
ARG,BOG,U,18625,5550,23549887
ARG,BOG,U,4200,462,1934399
ARG,BOG,U,355,304,1274945
ARG,BOG,U,3240,670,2848530
ARG,BOG,U,2,882,3867630
ARG,BOG,U,179,17467,75018283
ARG,BOG,U,2,65,283554
ARG,BOG,U,1,100,404687
ARG,BOG,U,896800,44815,187408242
ARG,BOG,U,1,2285,10023518
ARG,BOG,U,60000,5152,21746913
ARG,BOG,KG,0,214,868883
ARG,BOG,U,69,3284,13313440
ARG,BOG,KG,1,215,869815
ARG,BOG,U,155,11082,44922795
ARG,BOG,U,24,1405,5695330
ARG,BOG,U,12,137,555973
ARG,BOG,M3,2024,1463557,6197042738
AUS,BOG,U,216960,38244,161422463
AUS,BOG,U,19600,5467,23042656
AUS,BOG,U,22000,2200,9288598
AUS,BOG,U,8100,4860,20560765
AUS,BOG,U,335,223,942708
AUS,BOG,U,1500,315,1329958
AUS,BOG,U,5400,1134,4787850
AUS,BOG,U,7150,2431,10663970
AUS,BOG,U,33600,5880,23877680
AUS,BOG,U,16850,3370,14783044
AUS,BOG,U,60770,11638,47178875
AUS,BOG,U,2988,3002,13170508
AUS,BOG,U,40,84,368479
AUS,BOG,U,500,20,84639
AUS,BOG,U,140,465,1967020
AUS,BOG,U,367,10111,42772880
AUS,BOG,U,5,166,700772
AUS,BOG,U,189,1393,5911295
AUS,BOG,U,4,15,60644
AUS,BOG,KG,1,1,5318
AUS,BOG,U,149,1941,8222110
AUS,BOG,U,208,6935,29349317
AUS,BOG,U,2791,63011,266799589
AUS,BOG,U,254,3850,16768331
AUS,BOG,U,704,18135,75409223
AUS,BOG,U,3750,65651,276585353
AUS,BOG,U,150,1714,7201422
AUS,BOG,U,200,782,3430807
AUS,BOG,KG,293,23040,101068646
AUS,BOG,KG,4,415,1820332
AUS,BOG,U,1650,314,1270854
AUS,BOG,U,1000,180,753662
AUS,BOG,U,20800,7688,32689005
AUS,BOG,U,16,29805,130010272
AUS,BOG,KG,5,750,3045622
AUS,BOG,U,4450,801,3386139
AUS,BOG,KG,50,173810,762446822
AUS,BOG,KG,0,20,82412
AUS,BOG,U,35675,8596,36289179
AUS,BOG,U,640,896,3782365
AUS,BOG,U,630,1114,4700940
AUS,BOG,U,1725,2987,12610347
AUS,BOG,U,20700,2958,12486872
AUS,BOG,U,2400,504,2127581
AUS,BOG,U,1340,1131,4772704
AUS,BOG,KG,48,532,2245779
AUS,BOG,U,24,80,341620
AUS,BOG,U,216308,52742,222879777
AUS,BOG,U,28500,5890,24866098
AUS,BOG,U,45000,8855,36791994
AUS,BOG,U,1620,821,3490115
AUS,BOG,U,5670,1796,7635903
AUS,BOG,KG,92,1325,5581562
AUS,BOG,U,20775,4729,20014696
AUS,BOG,KG,107,697,3038502
AUS,BOG,U,7750,1472,6261203
AUS,BOG,U,450,292,1228948
AUS,BOG,KG,100,363987,1525817517
AUS,BOG,KG,744,18678,79361420
AUT,BOG,U,12480,2122,9014678
AUT,BOG,U,34560,5875,24963725
AUT,BOG,U,19152,3701,15736815
AUT,BOG,U,72240,10598,45031752
AUT,BOG,U,520,99,421501
AUT,BOG,U,22890,4132,17558568
AUT,BOG,U,28960,4614,19604114
AUT,BOG,U,97860,15101,64154491
AUT,BOG,U,240,48,203952
AUT,BOG,U,16270,2975,12639925
AUT,BOG,KG,175,3463,14715349
AZE,BOG,U,9140,5971,25304195
AZE,BOG,U,64,154,673791
AZE,BOG,U,10450,1816,7667967
AZE,BOG,U,4,4550,19331760
BHS,BOG,U,1,1000,4187010
BHS,BOG,U,8,1236,5250942
BHS,BOG,U,124,9270,39394259
BHS,BOG,U,927,10979,46656249
BHS,BOG,U,8,265,1128043
BHS,BOG,U,5,458,1944242
BHS,BOG,U,1911,35462,150704788
BHS,BOG,2U,96,3252,13822097
BHS,BOG,M3,14,12901,54684726
BHR,BOG,U,300,96,405829
BHR,BOG,U,500,337,1401461
BHR,BOG,U,220,83,351719
BHR,BOG,KG,3,52,219824
BHR,BOG,U,3612,2210,9311310
BHR,BOG,U,3455,2051,8625855
BHR,BOG,U,240,67,284388
BHR,BOG,U,1010,215,941377
BHR,BOG,KG,5,17,73340
BHR,BOG,KG,12,35,146974
BHR,BOG,KG,6,12,52404
BHR,BOG,KG,12,64,270400
BHR,BOG,KG,174,458,1927219
BHR,BOG,KG,15,76,322256
BHR,BOG,KG,9,43,182738
BHR,BOG,U,18000,4410,18751717
BHR,BOG,U,18700,2949,11954538
BHR,BOG,U,11850,1422,5764447
BHR,BOG,U,54,54,227552
BHR,BOG,U,3400,1022,4302306
BHR,BOG,U,10625,2656,11213067
BHR,BOG,U,101225,16090,66993837
BHR,BOG,U,750,90,376831
BHR,BOG,U,2600,520,2177245
BHR,BOG,U,2920,808,3381429
BHR,BOG,KG,192,2429,10170289
BRB,BOG,U,26600,4567,19189774
BRB,BOG,U,27000,998,4191194
BRB,BOG,U,30000,871,3658524
BRB,BOG,U,21000,1794,7537545
BRB,BOG,KG,280,5325,22480801
BRB,BOG,U,105,3960,16319427
BRB,BOG,U,431,18254,75218622
BRB,BOG,U,959,12246,50462431
BRB,BOG,U,36,2741,11294867
BRB,BOG,U,723,7674,31622462
BEL,BOG,KG,60,237,990647
BEL,BOG,KG,36,243,1016690
BEL,BOG,KG,380,2582,10811279
BEL,BOG,KG,99,302,1265649
BEL,BOG,KG,140,1081,4528209
BEL,BOG,KG,207,1223,5121006
BEL,BOG,KG,350,1418,5935087
BEL,BOG,U,1,40,164825
BEL,BOG,U,45,16456,72185780
BEL,BOG,KG,1400,7524,31974818
BEL,BOG,KG,1160,8700,36959225
BEL,BOG,KG,140,1190,4832388
BEL,BOG,KG,756,3994,16594747
BEL,BOG,U,155,7776,32041941
BEL,BOG,U,348,59676,251958244
BLZ,BOG,KG,1,64,271903
BLZ,BOG,KG,10,136,572093
BLZ,BOG,KG,2,104,439097
BLZ,BOG,KG,12,210,886639
BLZ,BOG,KG,515,10564,44740422
BLZ,BOG,KG,16,642,2798735
BLZ,BOG,KG,247,12482,54412590
BLZ,BOG,M3,2,2252,9877223
BLR,BOG,U,32458,32523,137487912
BLR,BOG,U,72650,25065,103804860
BLR,BOG,U,39500,7804,32317649
BLR,BOG,U,66500,22300,92355711
BLR,BOG,U,2650,500,2070715
BLR,BOG,U,85600,16432,68052102
BLR,BOG,U,7950,2764,11444842
BLR,BOG,U,10000,1900,7868717
BLR,BOG,U,1120,3464,15195390
BLR,BOG,U,104,274,1201945
BLR,BOG,U,12850,4496,18617799
BLR,BOG,U,1750,332,1377025
BLR,BOG,U,6400,1212,5019413
BLR,BOG,U,1600,598,2478232
BLR,BOG,U,400,51,207914
BLR,BOG,U,12700,1613,6549713
BLR,BOG,U,11225,3633,15438984
BLR,BOG,U,7850,1013,4304744
BLR,BOG,U,25350,2892,12290799
BLR,BOG,U,12000,1632,6877199
BLR,BOG,U,500,0,212
BLR,BOG,U,246,446,1882740
BLR,BOG,KG,2,27,114822
BOL,BOG,U,164,647,2730468
BOL,BOG,U,683,2658,11223160
BOL,BOG,U,160,1248,5269168
BOL,BOG,U,250,1988,8391404
BOL,BOG,U,860,2944,12430677
BOL,BOG,U,180,675,2849911
BOL,BOG,U,500,1855,7831175
BOL,BOG,U,180,708,2990506
BOL,BOG,U,253,963,4064944
BOL,BOG,U,340,2556,10791662
BOL,BOG,U,180,1289,5441430
BOL,BOG,U,700,4515,19062736
BOL,BOG,U,160,662,2796712
BOL,BOG,U,250,1678,7082556
BOL,BOG,U,180,1433,6049411
BOL,BOG,U,643,15367,65295785
BOL,BOG,U,170,5910,25112865
BOL,BOG,U,50,371,1576379
BOL,BOG,U,172,26660,109855729
BOL,BOG,U,89,408,1682408
BOL,BOG,U,99,734,3025565
BOL,BOG,U,32,249,1024551
BOL,BOG,U,10,64,264956
BOL,BOG,U,102,373,1536909
BOL,BOG,U,198,757,3118732
BOL,BOG,U,66,151,622790
BOL,BOG,U,13,29,120528
BOL,BOG,U,132,553,2278291
BOL,BOG,U,10,98,402173
BOL,BOG,U,45,284,1170050
BOL,BOG,U,15,49,200880
BOL,BOG,U,250,1168,4814038
BOL,BOG,U,160,769,3247632
BOL,BOG,U,1666,4560,19254208
BOL,BOG,U,204,530,2239397
BOL,BOG,U,19,502,2118391
BOL,BOG,U,18,359,1514633
BOL,BOG,U,149,901,3821111
BOL,BOG,U,12,66,278238
BOL,BOG,U,38,178,756550
BOL,BOG,U,65,420,1779893
BOL,BOG,U,39,138,586826
BOL,BOG,U,32,140,591404
BOL,BOG,U,90,371,1574097
BOL,BOG,U,239,752,3189226
BOL,BOG,U,33,114,481915
BOL,BOG,U,245,704,2983260
BOL,BOG,U,101,577,2447130
BOL,BOG,U,319,790,3347123
BOL,BOG,U,48,182,769775
BOL,BOG,U,266,879,3724593
BOL,BOG,U,11,103,435499
BOL,BOG,U,74,303,1282930
BOL,BOG,U,59,594,2518386
BOL,BOG,U,4,20,83251
BOL,BOG,U,38,163,691017
BOL,BOG,U,20,37,155990
BOL,BOG,U,85400,12943,53333185
BOL,BOG,U,58404,10426,42963397
BOL,BOG,M2,320,713,3069075
BOL,BOG,M2,1535,3484,15022028
BOL,BOG,M2,150,266,1152376
BOL,BOG,M2,298,621,2718571
BOL,BOG,M2,903,2445,10301429
BOL,BOG,M2,651,1218,5174077
BOL,BOG,M2,28,63,272468
BOL,BOG,M2,110,212,911534
BOL,BOG,M2,165,310,1335168
BOL,BOG,M2,14,25,103495
BOL,BOG,M2,175,403,1732180
BOL,BOG,M2,5,11,47389
BOL,BOG,KG,180,2439,10536194
BOL,BOG,KG,110,1198,5049614
BOL,BOG,KG,397,37376,163274174
BOL,BOG,KG,1049,142869,580010829
BOL,BOG,KG,135,15572,64167860
BOL,BOG,KG,1730,90465,368271431
BOL,BOG,KG,280,22356,92121446
BOL,BOG,KG,100,3903,15821825
BOL,BOG,KG,44,2191,8882802
BOL,BOG,KG,853,20666,83896974
BOL,BOG,KG,147,5342,22677212
BOL,BOG,KG,71,3407,14449279
BOL,BOG,KG,77,20232,82016483
BOL,BOG,KG,20,1104,4692777
BOL,BOG,KG,2132,48127,203198045
BOL,BOG,KG,2817,99775,419625841
BOL,BOG,KG,1649,79751,334247953
BOL,BOG,KG,2210,83295,350297250
BOL,BOG,KG,970,6528,27619453
BOL,BOG,U,220,27000,117703799
BOL,BOG,M2,77,175,767666
BOL,BOG,M2,5,8,34512
BOL,BOG,U,95,495,2006409
BOL,BOG,U,99,635,2579485
BOL,BOG,U,285,1382,5601567
BOL,BOG,U,5,14,58374
BOL,BOG,U,270,1106,4547109
BOL,BOG,U,98,425,1724105
BOL,BOG,U,2177,5506,22321016
BOL,BOG,U,363,1137,4609287
BOL,BOG,U,176,707,2864184
BOL,BOG,U,64,239,968605
BOL,BOG,U,1867,4380,17779018
BOL,BOG,U,504,2108,8546745
BOL,BOG,U,96,240,975790
BOL,BOG,U,28,268,1085110
BOL,BOG,U,16,72,295984
BOL,BOG,U,244,1621,6571794
BOL,BOG,U,8,48,192635
BOL,BOG,U,126,254,1029209
BOL,BOG,U,120,1000,4359400
BOL,BOG,KG,98,1752,7685428
BOL,BOG,U,4,21,91418
BOL,BOG,U,13,89,392343
BOL,BOG,U,26,125,547455
BOL,BOG,U,15,104,457967
BOL,BOG,U,300,2267,9667252
BOL,BOG,U,289,1171,5064944
BOL,BOG,U,57,292,1282703
BOL,BOG,U,92,336,1427301
BOL,BOG,U,41,177,776965
BOL,BOG,U,812,1958,8575352
BOL,BOG,U,236,1152,5046474
BOL,BOG,U,45,134,579868
BOL,BOG,U,148,483,2030810
BOL,BOG,U,84,484,2048745
BOL,BOG,U,825,1903,8277937
BOL,BOG,U,532,2168,9474631
BOL,BOG,U,107,432,1860013
BOL,BOG,U,17,82,344988
BOL,BOG,U,314,2318,10144503
BOL,BOG,U,7,31,130584
BOL,BOG,U,178,1433,6169137
BOL,BOG,U,33,196,859873
BOL,BOG,U,8,25,109140
BOL,BOG,U,218,1249,5260852
BOL,BOG,U,46,211,920803
BOL,BOG,U,29,63,274780
BOL,BOG,U,161,3896,16189017
BOL,BOG,U,25,697,2897032
BOL,BOG,KG,20,397,1634032
BOL,BOG,KG,4,168,736959
BOL,BOG,U,3,5374,23573911
BOL,BOG,U,1,394,1728344
BOL,BOG,U,2,100,438666
BOL,BOG,KG,5,685,3004862
BOL,BOG,KG,3,145,636066
BOL,BOG,KG,180,5130,21314842
BOL,BOG,U,81,8222,35842987
BOL,BOG,U,151,7852,34230009
BOL,BOG,KG,16,430,1782637
BOL,BOG,KG,30,732,3031527
BOL,BOG,KG,222,3710,15365451
BOL,BOG,KG,383,7323,30328686
BOL,BOG,KG,28,1471,6092872
BOL,BOG,KG,337,794,3376159
BOL,BOG,U,100,5300,23249298
BOL,BOG,U,1,22,93546
BOL,BOG,U,586,7148,29463746
BOL,BOG,U,1,19,80790
BOL,BOG,U,1,21,89294
BOL,BOG,U,5,108,459226
BOL,BOG,U,504,8534,35667232
BOL,BOG,U,3,58,246621
BOL,BOG,U,1,19,80790
BOL,BOG,KG,157,4021,17083444
BOL,BOG,U,20000,3389,14238145
BOL,BOG,U,77,638,2626895
BOL,BOG,U,42,262,1081663
BOL,BOG,U,40,4,16566
BOL,BOG,U,130,13,53839
BOL,BOG,KG,53,5077,21093633
BOL,BOG,U,312,1978,8151905
BOL,BOG,KG,1,34,148220
BOL,BOG,KG,2180,17200,73558925
BOL,BOG,KG,152,6496,27887764
BOL,BOG,KG,143,3951,16741927
BOL,BOG,KG,30,854,3679865
BOL,BOG,KG,976,12328,52877558
BOL,BOG,KG,262,935,3951634
BOL,BOG,KG,115,534,2342301
BOL,BOG,KG,853,117698,498905397
BOL,BOG,KG,827,11529,48807858
BOL,BOG,KG,149,7318,31661805
BOL,BOG,KG,411,10848,46171146
BOL,BOG,KG,203,483,2044045
BOL,BOG,KG,151,2954,12571595
BOL,BOG,KG,173,728,3145683
BOL,BOG,U,5267,383,1620697
BOL,BOG,U,92,557,2350015
BOL,BOG,U,5,26,111252
BOL,BOG,U,180,1032,4355846
BOL,BOG,U,7,45,190923
BOL,BOG,U,5,18,75575
BOL,BOG,U,105,410,1732450
BOL,BOG,U,5,22,91619
BOL,BOG,U,229,536,2261351
BOL,BOG,U,260,689,2907838
BOL,BOG,U,98,343,1446235
BOL,BOG,U,45,196,828374
BOL,BOG,U,1201,2856,12056178
BOL,BOG,U,478,1640,6926254
BOL,BOG,U,274,635,2681407
BOL,BOG,U,23,218,920416
BOL,BOG,U,124,593,2503530
BOL,BOG,U,248,2469,10425733
BOL,BOG,U,58,165,697827
BOL,BOG,U,97,437,1844716
BOL,BOG,U,7,33,138316
BOL,BOG,KG,70,4233,17944197
BOL,BOG,U,2,13,54596
BOL,BOG,KG,21,216,946814
BOL,BOG,KG,7,66,279629
BOL,BOG,KG,99,5347,22143067
BOL,BOG,KG,21,625,2678578
BOL,BOG,KG,124,7481,32190468
BOL,BOG,KG,201,1217,5174732
BOL,BOG,KG,23,354,1520583
BOL,BOG,KG,26,322,1411671
BOL,BOG,U,420,2526,11080747
BOL,BOG,KG,46,4912,20740299
BOL,BOG,U,1337,28236,119974764
BOL,BOG,U,66,41,174837
BOL,BOG,KG,514,4458,19326932
BOL,BOG,KG,14,492,2112047
BOL,BOG,KG,8,251,1062475
BOL,BOG,KG,153,737,3140334
BOL,BOG,U,4,6969,29612258
BOL,BOG,KG,1,429,1821886
BOL,BOG,U,12,5421,23033744
BOL,BOG,U,2,29863,130998433
BOL,BOG,KG,24,1956,8101631
BOL,BOG,U,737,6235,27352536
BOL,BOG,KG,217,6462,27338836
BOL,BOG,M3,683,608144,2629073153
BOL,BOG,KG,0,45,187406
BOL,BOG,U,18,624,2571267
BOL,BOG,KG,0,112,462045
BOL,BOG,U,38,5404,22269685
BOL,BOG,KG,2,54,221525
BOL,BOG,U,9,709,2920613
BOL,BOG,U,27,650,2679763
BOL,BOG,U,5,106,437198
BOL,BOG,U,170,6120,25789496
BOL,BUN,KG,7879,81188,350235101
BOL,BUN,KG,199,8332,35527766
BOL,BUN,KG,177,6599,28053368
BOL,BUN,KG,27,723,3069022
BOL,BUN,KG,3649,14646,63833653
BOL,BUN,KG,25,84,370497
BOL,BUN,KG,659,2289,9618773
BOL,BUN,KG,146,825,3620749
BOL,BUN,KG,764,9093,38207454
BOL,BUN,KG,52,2510,10609360
BOL,BUN,KG,6,176,739427
BOL,BUN,KG,1097,11691,49903399
BOL,BUN,KG,422,1439,6311044
BOL,BUN,KG,510,9153,38619963
BOL,BUN,KG,953,3987,17142411
BOL,BUN,KG,34,351,1511140
BOL,BUN,KG,3,165,704339
BOL,BUN,KG,4,77,325072
BOL,BUN,KG,8,228,964493
BOL,BUN,U,10,12,54658
BOL,BUN,U,62,44,183691
BRA,BOG,KG,1000,10934,46075548
BRA,BOG,KG,21000,28624,122611044
